"task_id","learner_id","classif.ece","calibration_strategy","calibration_method","base_learner"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0498187890974176,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0741607504052981,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.132135757811156,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0627330901172412,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0621669457622425,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0969159700881905,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0707551186834898,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0759110241335074,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.0492896721767171,"perfold","isotonic","ranger"
"qsar-biodeg","classif.ranger_calib.perfold_isotonic",0.061585414722838,"perfold","isotonic","ranger"
"qsar-biodeg","classif.rpart",0.129237142541666,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.167189878999248,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.201527135652518,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.123175574843254,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.17831907255614,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.147749437963655,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.119980487546837,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.202609864792487,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.100184293448099,"none","none","rpart"
"qsar-biodeg","classif.rpart",0.109706532481677,"none","none","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.095265637486761,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.142757501249382,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.11787503915546,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.117332347691048,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.103259523755838,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.100321538502052,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.104921089262336,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.117727712623356,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.114302898543775,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_platt",0.0847414163487167,"oof","platt","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.0807671301089037,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.198247456904818,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.138189726326445,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.245194497143329,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.121682299908154,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.219047619047619,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.170272266159358,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.0705943163834473,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.162186411716965,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_beta",0.0826135623010385,"oof","beta","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.173914526478006,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.130940195714765,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.17740109967214,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.181427760814658,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.16949833274044,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.195475810746235,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.103143049132148,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.172281307598542,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.0966217205553222,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.oof_isotonic",0.181239329545781,"oof","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.107372836716147,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.123028396165713,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.127525477839126,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.123251285621203,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.111969749404574,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.108497716227839,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.0871982287879128,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.0811243469804015,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.0802908567347033,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_platt",0.106989114749765,"perfold","platt","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.0838315656974435,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.120774036122625,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.075649181355996,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.0985040830494694,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.0956869880634736,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.117965464202505,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.118936711772396,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.124307717829712,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.115970669748795,"perfold","isotonic","rpart"
"qsar-biodeg","classif.rpart_calib.perfold_isotonic",0.108275897017842,"perfold","isotonic","rpart"
"banknote-authentication","classif.naive_bayes",0.0623309050041651,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0795570419134391,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0663540937801265,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0659476247590564,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0619263536275403,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.062670785698868,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0450811629680987,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0478854846947436,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0754678748915783,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes",0.0497257075824127,"none","none","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0912204095098998,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.112995610658852,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.096641494572304,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.108583316167451,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0876677599469355,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0717285524993652,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.076969226583823,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0739123638807041,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0955359173637444,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_platt",0.0756514037233169,"oof","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0496813474145995,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0683064883300014,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0561588683636097,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0827504838094158,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0390217784336141,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.047225627490136,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.055579845244777,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.0589256082937148,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.057707586683675,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_beta",0.046853875382646,"oof","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0585509372374436,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0517911324608261,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0450562774547945,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0872974007800472,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0447193407855482,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0340711595525021,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0840819885314185,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0586086187750821,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0955197682402079,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.oof_isotonic",0.0538703872704201,"oof","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0913005332255566,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.112125575139969,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.096389299607128,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.10677252080634,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.074075259520811,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0684101649948637,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0717263106053006,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0699870080508474,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0947515869801934,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_platt",0.0755962811797809,"perfold","platt","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0497597602059167,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0674381312678052,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0537348133770866,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0786358087160444,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0434805304157959,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0476563199620065,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0535394503870102,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0573829437475516,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.0599048746978214,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_beta",0.044009535580908,"perfold","beta","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0354563286633436,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0473454201293571,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0696708082269172,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0525652423051313,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0379322242559621,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0294466365869601,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0426190160320983,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0670912030510596,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.045978501996091,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.naive_bayes_calib.perfold_isotonic",0.0353693312749883,"perfold","isotonic","naive_bayes"
"banknote-authentication","classif.ranger",0.0233363239015413,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0171164021164021,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0197849785656355,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0169783686710694,"none","none","ranger"
"banknote-authentication","classif.ranger",0.010933698296837,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0205758776503302,"none","none","ranger"
"banknote-authentication","classif.ranger",0.00684686594832579,"none","none","ranger"
"banknote-authentication","classif.ranger",0.00978880778588807,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0100443691345151,"none","none","ranger"
"banknote-authentication","classif.ranger",0.0100955798864558,"none","none","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0112550277696909,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0138860924249288,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0113977730640655,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0114422083215415,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0085138564602525,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.0136450256787124,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.00551022447427741,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.00746659583983457,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.00790025987375819,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_platt",0.00514127523376629,"oof","platt","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.0122111682771117,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00994704299082526,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.0104776284412096,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.0105897955852145,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00679152365187609,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.0117440038128165,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00414642215919618,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00620445268474418,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00496367127017841,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_beta",0.00448485947483256,"oof","beta","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.015855762594893,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.0146762657632223,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.00547445255474453,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.00990615224191866,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.00437956204379562,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.010948905109489,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.00486618004866179,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.0062043795620438,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.00295446645811608,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.oof_isotonic",0.000811030008110297,"oof","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.0135637976795644,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.01094153253384,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.012495872829669,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.00814816049584853,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.0061628692950712,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.0121973697057463,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.00318299784622679,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.00659172698190298,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.00685606112863101,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_platt",0.00876985476370511,"perfold","platt","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00911222213424331,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00773191621257106,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00561712939363906,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.0103747883532422,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00908067319760326,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.0128787229929955,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00272179274739349,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00548686535911207,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00560465424237651,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_beta",0.00432322917275702,"perfold","beta","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00563607085346217,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00805152979066023,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00551500405515005,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.0149229521492295,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00778588807785888,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00987834549878346,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00496350364963504,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00729927007299269,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00569343065693431,"perfold","isotonic","ranger"
"banknote-authentication","classif.ranger_calib.perfold_isotonic",0.00992700729927007,"perfold","isotonic","ranger"
"banknote-authentication","classif.rpart",0.0143830926193151,"none","none","rpart"
"banknote-authentication","classif.rpart",0.045112006917164,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0318606716218921,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0312363080133935,"none","none","rpart"
"banknote-authentication","classif.rpart",0.00705754861163158,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0696318291791804,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0156300721788782,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0501574479530369,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0550472890608596,"none","none","rpart"
"banknote-authentication","classif.rpart",0.0439086480524719,"none","none","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0348877373157138,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0562145229249429,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0331613016146064,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0540170824568731,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.02375127805027,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0489435475740624,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0430546510155662,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0293722172659159,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0490460586203819,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_platt",0.0458223939559079,"oof","platt","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.087863657567248,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.112406612235918,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0634624701575683,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0717117801989436,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.079232990774363,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0145985401459856,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0640831510584287,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0914949504765529,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0599275826771527,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_beta",0.0665085285495335,"oof","beta","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.049783378180282,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0361538623477809,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0537754052282333,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0483845404775404,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0449268465636409,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0250372840634521,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0421425000230417,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0335762200175986,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0271344716032364,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.oof_isotonic",0.0404173861208847,"oof","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0317028433478354,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0482149597075824,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0382092457633608,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0435555386368673,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0279267982801399,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0466487059996504,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0309738713833472,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0307576877596223,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0469401568900325,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_platt",0.0534417302240086,"perfold","platt","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0323549736129929,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.173997485789396,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0898608674496677,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.116469031938707,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0660912755828726,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0330997066848157,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0222487083831886,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.114059450451723,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.103508682412668,"perfold","isotonic","rpart"
"banknote-authentication","classif.rpart_calib.perfold_isotonic",0.0446360930128079,"perfold","isotonic","rpart"
"wilt","classif.naive_bayes",0.118811880888229,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.135220633498305,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.117244725210794,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.127560819041527,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.10432056259264,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.13202758876068,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.110526098490002,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.148917785365358,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.107851394812824,"none","none","naive_bayes"
"wilt","classif.naive_bayes",0.138253969922812,"none","none","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0231134920140483,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.015580720288278,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0198563736675275,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0239261418529303,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.01877840536531,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0141526055093819,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0239266564761386,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0256442590249731,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0245928950362208,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_platt",0.0359051033516825,"oof","platt","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_beta",0.0101675007901847,"oof","beta","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_beta",0.0203586332446526,"oof","beta","naive_bayes"
"wilt","classif.naive_bayes_calib.oof_beta",0.0141475221987152,"oof","beta","naive_bayes"
